q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
14.461,13.804,15.491,16.574,21.553,0.020,0.062,0.020,0.008,0.008,unm
6.623,10.490,9.512,11.586,15.166,0.019,0.046,0.087,0.005,0.018,unm
7.461,5.831,10.579,12.043,7.974,0.118,0.122,0.027,0.036,0.035,unm
15.856,17.663,15.558,14.128,12.921,0.056,0.066,0.058,0.015,0.022,unm
8.514,10.930,11.830,11.943,12.900,0.022,0.058,0.042,0.018,0.009,unm
15.170,14.122,17.622,15.808,18.011,0.010,0.031,0.022,0.026,0.001,unm
10.454,12.088,21.332,15.386,9.791,0.060,0.025,0.003,0.012,0.032,unm
9.598,12.126,14.387,10.857,9.908,0.052,0.012,0.004,0.004,0.013,unm
8.620,8.858,13.970,12.623,8.237,0.019,0.021,0.032,0.016,0.027,unm
9.628,9.535,8.146,6.985,5.776,0.043,0.055,0.038,0.069,0.111,unm
11.949,13.070,12.765,15.800,10.601,0.146,0.050,0.147,0.087,0.048,unm
15.336,8.531,8.757,8.290,7.076,0.004,0.029,0.074,0.032,0.172,unm
9.761,11.881,14.295,13.926,8.476,0.052,0.013,0.030,0.012,0.068,unm
24.244,16.663,12.078,10.568,10.500,0.018,0.076,0.028,0.018,0.019,unm
13.517,20.275,18.280,18.494,15.982,0.002,0.012,0.019,0.023,0.084,unm
12.344,5.068,11.348,11.986,6.412,0.077,0.120,0.032,0.028,0.043,unm
9.539,12.202,11.105,8.801,10.173,0.249,0.141,0.240,0.010,0.021,unm
12.636,16.025,11.901,14.613,21.683,0.071,0.045,0.091,0.019,0.006,unm
13.764,14.277,13.598,11.807,11.571,0.010,0.028,0.015,0.030,0.013,unm
10.654,14.433,23.806,18.545,15.804,0.009,0.010,0.004,0.008,0.019,unm
11.938,13.109,13.466,6.958,7.765,0.019,0.023,0.019,0.069,0.061,unm
18.765,17.017,15.020,18.812,19.119,0.020,0.029,0.004,0.013,0.008,unm
8.959,8.269,7.482,10.471,9.156,0.034,0.057,0.582,0.024,0.017,unm
12.361,11.472,10.062,9.470,15.436,0.001,0.009,0.027,0.041,0.005,unm
13.139,18.045,16.714,19.578,21.913,0.020,0.011,0.065,0.049,0.017,unm
8.300,5.662,9.022,10.398,8.772,0.193,0.347,0.054,0.055,0.040,unm
8.735,7.967,9.620,10.987,13.733,0.089,0.130,0.035,0.086,0.040,unm
9.387,12.771,15.304,11.418,12.903,0.019,0.025,0.020,0.009,0.033,unm
8.195,5.977,9.270,10.720,10.705,0.231,0.045,0.053,0.073,0.122,unm
13.498,17.186,11.824,7.658,8.500,0.030,0.195,0.230,0.044,0.206,unm
13.993,10.121,11.032,17.000,17.661,0.024,0.002,0.004,0.007,0.023,unm
5.131,5.714,6.232,7.159,6.234,0.050,0.072,0.069,0.021,0.123,unm
7.306,12.291,17.622,11.887,12.204,0.022,0.050,0.017,0.009,0.007,unm
16.730,17.571,21.275,22.066,22.013,0.026,0.039,0.025,0.033,0.019,unm
10.628,8.987,11.459,14.900,13.316,0.040,0.059,0.093,0.084,0.024,unm
8.514,8.000,9.009,11.738,14.119,0.000,0.000,0.000,0.002,0.000,unm
16.185,10.314,13.150,11.240,10.290,0.010,0.100,0.002,0.046,0.054,unm
12.176,11.844,13.203,17.018,13.970,0.022,0.003,0.009,0.002,0.002,unm
11.812,12.972,7.976,10.271,7.731,0.020,0.019,0.049,0.015,0.168,unm
12.150,14.093,15.902,19.637,20.943,0.125,0.013,0.020,0.008,0.012,unm
16.498,14.451,16.830,19.886,18.054,0.073,0.025,0.013,0.045,0.085,unm
13.254,11.284,11.771,10.444,7.105,0.065,0.025,0.053,0.018,0.083,unm
11.173,12.849,10.931,13.980,19.174,0.069,0.073,0.041,0.048,0.037,unm
13.946,17.321,10.579,8.756,11.540,0.036,0.020,0.295,0.229,0.068,unm
14.071,13.263,11.319,5.788,9.004,0.107,0.080,0.099,0.259,0.171,unm
10.399,8.672,5.986,7.844,10.421,0.017,0.095,0.108,0.162,0.003,unm
14.213,15.841,9.494,9.588,12.976,0.006,0.006,0.010,0.027,0.011,unm
15.619,21.772,15.347,11.613,12.897,0.017,0.021,0.034,0.030,0.005,unm
5.837,8.617,11.950,13.592,15.034,0.165,0.133,0.024,0.003,0.012,unm
8.521,10.869,12.091,14.158,10.672,0.061,0.028,0.140,0.034,0.043,unm
11.526,10.050,10.722,9.176,10.553,0.280,0.519,0.057,0.082,0.020,unm
17.563,15.144,11.239,11.633,11.789,0.020,0.020,0.061,0.006,0.017,unm
7.567,8.870,10.649,11.819,19.422,0.205,0.057,0.035,0.008,0.009,unm
10.935,10.396,9.935,7.898,12.361,0.027,0.121,0.009,0.184,0.003,unm
10.554,10.183,6.762,9.757,8.066,0.050,0.052,0.026,0.030,0.020,unm
8.585,5.019,7.252,5.837,8.617,0.103,0.108,0.116,0.165,0.133,unm
7.321,6.914,9.076,8.306,8.445,0.042,0.172,0.014,0.019,0.253,unm
16.371,12.730,5.516,5.289,6.724,0.030,0.065,0.051,0.199,0.044,unm
16.695,11.597,7.649,6.564,7.787,0.039,0.111,0.011,0.218,0.162,unm
19.125,12.101,8.662,9.145,9.312,0.012,0.072,0.194,0.077,0.035,unm
8.712,8.676,8.376,9.800,14.889,0.008,0.079,0.075,0.017,0.053,unm
13.035,12.177,16.835,11.528,12.326,0.072,0.177,0.006,0.008,0.036,unm
11.817,11.790,8.404,11.785,11.063,0.034,0.050,0.061,0.037,0.086,unm
15.032,10.177,10.999,11.205,8.951,0.038,0.085,0.110,0.033,0.084,unm
13.311,14.723,10.920,9.808,9.213,0.035,0.087,0.043,0.038,0.063,unm
10.637,10.181,9.258,13.251,8.450,0.023,0.078,0.011,0.021,0.176,unm
20.874,13.850,9.897,6.088,5.006,0.010,0.220,0.013,0.182,0.065,unm
10.960,7.321,6.914,9.076,8.306,0.011,0.042,0.172,0.014,0.019,unm
5.946,5.419,10.783,14.186,10.720,0.058,0.055,0.009,0.005,0.010,unm
10.672,8.893,7.071,9.457,12.024,0.043,0.078,0.005,0.008,0.008,unm
14.199,18.112,12.668,10.739,10.479,0.022,0.025,0.044,0.024,0.013,unm
15.325,12.392,13.682,8.269,8.073,0.033,0.006,0.017,0.010,0.020,unm
4.948,11.410,11.898,7.227,9.718,0.058,0.066,0.035,0.021,0.012,unm
8.197,8.572,10.852,10.369,13.341,0.146,0.222,0.075,0.198,0.012,unm
12.586,10.175,5.734,10.955,16.177,0.024,0.047,0.192,0.099,0.029,unm
9.485,12.478,7.621,9.669,9.459,0.008,0.026,0.033,0.115,0.093,unm
10.495,13.640,15.614,10.237,12.000,0.096,0.019,0.060,0.050,0.110,unm
9.592,16.174,14.428,10.679,15.581,0.077,0.009,0.045,0.091,0.062,unm
14.607,9.390,6.293,6.820,6.173,0.161,0.228,0.216,0.075,0.148,unm
9.297,6.379,11.244,18.697,19.583,0.148,0.223,0.069,0.023,0.036,unm
7.306,7.367,8.048,11.905,16.471,0.038,0.077,0.037,0.058,0.045,unm
11.531,10.279,15.517,14.850,10.156,0.026,0.017,0.013,0.009,0.025,unm
12.801,11.959,18.845,27.584,18.863,0.011,0.012,0.008,0.002,0.013,unm
9.243,8.113,9.209,9.972,10.145,0.008,0.011,0.012,0.037,0.010,unm
7.280,8.592,9.369,14.848,24.072,0.193,0.040,0.020,0.017,0.002,unm
7.461,9.271,8.117,9.273,13.557,0.324,0.017,0.232,0.092,0.046,unm
15.714,8.465,9.153,6.169,10.605,0.014,0.026,0.028,0.037,0.063,unm
9.927,9.845,10.056,10.125,9.259,0.123,0.008,0.013,0.015,0.060,unm
7.284,6.967,9.211,6.518,7.879,0.200,0.319,0.041,0.237,0.098,unm
8.386,10.952,10.562,6.208,11.271,0.020,0.030,0.045,0.062,0.019,unm
6.869,7.957,10.336,12.151,14.091,0.058,0.077,0.091,0.074,0.076,unm
12.265,7.887,12.432,15.003,14.130,0.023,0.179,0.063,0.058,0.100,unm
9.714,10.903,11.439,13.392,13.233,0.015,0.090,0.176,0.017,0.038,unm
6.409,7.071,6.580,8.360,9.760,0.028,0.064,0.251,0.031,0.184,unm
10.831,14.041,11.817,11.336,10.290,0.032,0.016,0.149,0.054,0.077,unm
9.151,13.267,16.743,11.684,18.002,0.116,0.015,0.032,0.038,0.057,unm
7.092,8.146,12.262,15.193,17.763,0.036,0.143,0.030,0.024,0.017,unm
8.572,8.276,9.590,9.822,9.180,0.016,0.045,0.070,0.042,0.024,unm
10.433,14.679,15.493,11.625,9.511,0.029,0.054,0.047,0.009,0.070,unm
8.032,5.554,10.314,10.454,12.088,0.025,0.035,0.018,0.060,0.025,unm
11.579,12.897,8.631,7.903,9.044,0.037,0.038,0.132,0.044,0.018,unm
9.066,9.874,9.678,8.951,9.828,0.003,0.063,0.017,0.050,0.006,unm
10.359,11.717,9.065,6.198,5.720,0.075,0.157,0.103,0.039,0.072,unm
11.254,16.610,21.070,14.951,9.981,0.005,0.021,0.027,0.059,0.108,unm
7.448,7.687,5.583,4.533,8.037,0.302,0.032,0.085,0.157,0.068,unm
16.656,16.749,12.191,12.817,12.856,0.010,0.015,0.070,0.075,0.052,unm
13.187,19.770,16.360,9.277,10.176,0.019,0.027,0.019,0.023,0.029,unm
10.552,13.512,15.991,17.029,18.490,0.075,0.048,0.009,0.011,0.038,unm
10.043,9.144,9.169,6.954,7.355,0.012,0.003,0.027,0.163,0.133,unm
11.079,11.577,12.044,9.891,10.400,0.094,0.046,0.039,0.099,0.029,unm
9.459,7.028,8.047,7.689,10.991,0.093,0.108,0.011,0.086,0.053,unm
6.914,6.959,8.502,9.246,9.401,0.051,0.387,0.038,0.165,0.228,unm
11.020,10.433,12.982,10.390,12.981,0.037,0.135,0.022,0.139,0.020,unm
10.525,10.599,10.100,13.814,15.054,0.013,0.029,0.182,0.013,0.059,unm
9.925,10.628,9.592,16.174,14.428,0.041,0.091,0.077,0.009,0.045,unm
16.316,16.764,13.096,6.982,8.475,0.017,0.019,0.018,0.223,0.039,unm
19.755,12.475,12.642,9.036,6.717,0.009,0.190,0.014,0.019,0.088,unm
9.682,11.661,14.536,10.119,8.233,0.093,0.135,0.034,0.244,0.209,unm
14.153,12.380,11.562,10.354,11.010,0.089,0.120,0.007,0.015,0.008,unm
13.497,13.619,12.890,14.023,16.283,0.014,0.057,0.030,0.001,0.009,unm
8.765,9.827,12.574,17.519,19.761,0.047,0.104,0.013,0.001,0.007,unm
12.444,11.692,11.438,10.940,9.476,0.012,0.037,0.031,0.013,0.030,unm
8.560,14.578,21.168,15.461,8.776,0.192,0.020,0.003,0.094,0.100,unm
12.993,12.481,10.766,12.029,10.624,0.002,0.009,0.117,0.020,0.096,unm
11.860,9.685,12.542,9.754,9.368,0.005,0.056,0.037,0.066,0.019,unm
8.855,11.701,10.634,9.523,10.295,0.116,0.157,0.134,0.029,0.013,unm
8.537,9.229,9.504,9.334,14.210,0.027,0.108,0.087,0.100,0.021,unm
8.710,9.542,9.965,12.450,11.326,0.099,0.013,0.013,0.020,0.035,unm
11.725,13.206,11.020,10.433,12.982,0.094,0.027,0.037,0.135,0.022,unm
14.610,15.430,16.779,11.679,8.470,0.082,0.042,0.033,0.036,0.011,unm
11.330,11.099,12.568,14.371,15.020,0.021,0.156,0.071,0.050,0.051,unm
7.837,6.105,7.602,11.789,16.379,0.051,0.116,0.094,0.042,0.013,unm
7.750,7.444,12.920,7.107,8.514,0.000,0.000,0.000,0.000,0.000,unm
8.246,11.554,11.158,7.213,7.589,0.091,0.069,0.018,0.091,0.124,unm
13.675,11.268,7.615,8.888,8.088,0.055,0.057,0.035,0.057,0.116,unm
11.102,12.112,8.949,11.043,14.694,0.054,0.016,0.079,0.024,0.083,unm
14.117,8.687,11.254,16.610,21.070,0.042,0.077,0.005,0.021,0.027,unm
9.527,10.353,8.309,12.699,16.076,0.162,0.134,0.043,0.115,0.058,unm
6.901,13.285,13.365,10.557,13.001,0.252,0.048,0.006,0.037,0.033,unm
13.838,9.117,10.803,11.976,17.512,0.053,0.043,0.004,0.019,0.075,unm
12.787,12.860,12.858,13.103,17.176,0.011,0.022,0.029,0.058,0.080,unm
7.076,5.904,8.401,9.025,11.722,0.086,0.127,0.062,0.075,0.054,unm
17.942,14.475,15.825,10.694,11.100,0.035,0.122,0.018,0.016,0.100,unm
12.484,13.186,7.974,11.292,12.348,0.053,0.017,0.046,0.050,0.018,unm
9.754,9.368,10.833,7.000,8.491,0.066,0.019,0.036,0.145,0.120,unm
14.087,9.168,10.104,8.757,11.998,0.042,0.025,0.058,0.227,0.004,unm
11.646,9.699,10.627,12.392,11.252,0.042,0.049,0.097,0.009,0.009,unm
11.371,15.641,16.638,11.063,8.167,0.023,0.087,0.032,0.177,0.177,unm
9.802,10.295,9.581,11.400,11.292,0.127,0.010,0.025,0.003,0.015,unm
16.860,15.845,11.694,9.471,11.084,0.022,0.038,0.025,0.359,0.118,unm
9.987,10.611,10.997,11.453,11.207,0.104,0.070,0.024,0.072,0.093,unm
9.372,9.598,12.126,14.387,10.857,0.046,0.052,0.012,0.004,0.004,unm
9.880,11.399,18.726,15.717,9.416,0.024,0.082,0.008,0.013,0.110,unm
8.037,8.806,6.250,6.173,7.294,0.068,0.030,0.074,0.048,0.051,unm
16.186,10.878,10.339,11.330,12.899,0.032,0.008,0.065,0.083,0.013,unm
14.040,10.982,13.705,13.145,9.205,0.000,0.000,0.001,0.011,0.041,unm
10.004,10.376,12.478,14.817,10.194,0.035,0.047,0.108,0.072,0.204,unm
9.081,15.086,14.204,8.295,10.556,0.041,0.020,0.027,0.065,0.081,unm
11.715,14.405,14.261,14.277,14.595,0.293,0.002,0.011,0.056,0.005,unm
8.876,10.482,12.028,13.101,9.967,0.093,0.018,0.001,0.007,0.022,unm
7.890,10.743,13.062,10.108,13.310,0.055,0.038,0.180,0.254,0.008,unm
7.331,7.082,5.800,8.014,10.172,0.021,0.050,0.121,0.052,0.076,unm
14.974,17.695,16.925,12.996,11.757,0.031,0.046,0.012,0.004,0.011,unm
9.610,12.966,14.458,12.000,9.843,0.084,0.069,0.031,0.012,0.080,unm
23.661,15.346,11.040,9.327,9.127,0.007,0.082,0.070,0.072,0.032,unm
12.728,14.585,11.642,11.864,13.710,0.080,0.075,0.099,0.012,0.020,unm
12.153,11.706,12.802,15.327,13.718,0.038,0.015,0.050,0.004,0.014,unm
15.480,13.327,17.559,25.050,29.777,0.015,0.027,0.025,0.014,0.003,unm
14.809,13.594,12.836,16.368,15.283,0.052,0.095,0.160,0.013,0.066,unm
15.771,12.362,16.475,13.775,15.882,0.068,0.014,0.050,0.091,0.082,unm
11.063,10.389,14.031,10.996,9.064,0.086,0.075,0.030,0.111,0.103,unm
7.145,7.801,8.037,9.534,11.368,0.029,0.038,0.070,0.020,0.000,unm
20.168,22.089,13.357,8.173,8.980,0.017,0.007,0.033,0.077,0.038,unm
11.941,10.934,7.131,7.747,7.127,0.047,0.030,0.117,0.102,0.069,unm
13.870,12.449,13.411,16.175,14.813,0.007,0.114,0.011,0.063,0.009,unm
11.781,12.388,11.220,10.763,9.060,0.088,0.024,0.048,0.028,0.177,unm
10.369,8.831,11.416,14.636,16.646,0.004,0.036,0.026,0.010,0.007,unm
13.337,14.702,9.140,10.579,12.129,0.023,0.030,0.256,0.102,0.033,unm
9.493,8.515,11.262,18.858,13.759,0.050,0.089,0.070,0.009,0.073,unm
8.915,8.997,11.330,12.728,10.749,0.105,0.088,0.055,0.029,0.064,unm
12.126,14.387,10.857,9.908,10.827,0.012,0.004,0.004,0.013,0.011,unm
12.677,12.361,11.472,10.062,9.470,0.042,0.001,0.009,0.027,0.041,unm
11.832,12.810,12.472,12.367,14.174,0.005,0.006,0.011,0.072,0.028,unm
9.118,10.369,8.831,11.416,14.636,0.007,0.004,0.036,0.026,0.010,unm
7.659,8.803,10.525,10.418,11.520,0.032,0.392,0.023,0.030,0.016,unm
8.745,11.860,12.187,9.969,13.021,0.013,0.058,0.069,0.094,0.015,unm
7.820,7.171,7.917,10.175,13.786,0.040,0.044,0.170,0.094,0.060,unm
9.576,11.831,17.276,10.133,9.406,0.053,0.065,0.011,0.033,0.007,unm
7.765,8.849,9.069,8.610,9.528,0.061,0.064,0.070,0.020,0.002,unm
11.105,8.801,10.173,11.001,12.544,0.240,0.010,0.021,0.003,0.010,unm
8.877,9.822,10.745,9.491,12.444,0.013,0.039,0.028,0.164,0.086,unm
11.443,10.375,10.048,8.923,12.626,0.030,0.045,0.070,0.078,0.043,unm
13.958,14.453,10.170,10.883,9.907,0.143,0.027,0.040,0.032,0.022,unm
10.217,11.988,12.148,6.433,10.788,0.060,0.012,0.009,0.060,0.041,unm
7.874,11.176,14.070,8.335,11.269,0.016,0.010,0.031,0.029,0.029,unm
11.328,13.996,11.605,7.198,6.972,0.316,0.013,0.009,0.183,0.072,unm
10.178,16.426,19.951,11.262,8.545,0.013,0.002,0.003,0.027,0.044,unm
5.683,8.012,9.754,11.762,12.284,0.025,0.049,0.084,0.092,0.096,unm
13.070,12.765,15.800,10.601,9.035,0.050,0.147,0.087,0.048,0.040,unm
10.214,10.876,12.033,10.018,7.461,0.031,0.002,0.006,0.045,0.138,unm
10.263,12.348,7.208,5.707,7.239,0.142,0.043,0.022,0.047,0.115,unm
17.163,15.147,18.353,13.970,16.131,0.013,0.010,0.015,0.039,0.151,unm
23.001,14.007,9.558,9.583,10.673,0.003,0.039,0.025,0.030,0.011,unm
15.662,12.562,15.137,16.287,14.433,0.057,0.063,0.110,0.050,0.017,unm
12.297,18.121,21.488,15.312,8.322,0.033,0.057,0.007,0.088,0.110,unm
9.376,16.471,15.438,9.045,8.862,0.051,0.017,0.023,0.057,0.022,unm
9.829,10.173,10.810,9.732,14.153,0.023,0.022,0.016,0.053,0.032,unm
15.808,22.483,19.193,19.829,16.195,0.038,0.007,0.021,0.014,0.025,unm
6.322,6.552,5.867,7.799,7.708,0.080,0.011,0.162,0.029,0.028,unm
11.481,11.727,8.954,9.742,10.013,0.045,0.034,0.066,0.007,0.088,unm
8.674,5.261,9.492,11.260,12.342,0.062,0.058,0.079,0.056,0.053,unm
14.613,21.683,14.680,9.369,9.138,0.019,0.006,0.049,0.006,0.055,unm
11.023,12.592,17.291,16.029,14.818,0.034,0.083,0.058,0.112,0.060,unm
10.453,11.806,17.010,15.279,18.630,0.046,0.034,0.008,0.010,0.020,unm
16.438,15.514,13.473,12.441,9.154,0.013,0.012,0.066,0.047,0.014,unm
16.255,9.774,10.525,11.445,7.502,0.016,0.022,0.020,0.025,0.141,unm
7.192,7.978,7.748,7.251,6.878,0.075,0.037,0.077,0.032,0.181,unm
10.156,14.708,12.514,12.547,9.015,0.157,0.009,0.058,0.049,0.357,unm
7.731,9.870,8.514,10.930,11.830,0.224,0.060,0.022,0.058,0.042,unm
7.816,9.839,10.617,9.817,13.471,0.060,0.333,0.027,0.167,0.055,unm
9.567,11.207,13.683,12.343,16.801,0.103,0.002,0.008,0.004,0.007,unm
13.794,16.975,15.966,11.057,14.809,0.033,0.013,0.027,0.453,0.052,unm
12.202,11.105,8.801,10.173,11.001,0.141,0.240,0.010,0.021,0.003,unm
7.947,11.042,9.959,8.187,10.735,0.118,0.023,0.045,0.150,0.126,unm
6.817,9.262,11.203,13.457,11.904,0.036,0.038,0.170,0.035,0.022,unm
10.704,11.807,8.102,9.334,8.847,0.078,0.023,0.030,0.018,0.065,unm
16.801,13.758,16.359,18.853,13.859,0.007,0.028,0.064,0.061,0.049,unm
15.130,13.011,16.676,12.674,9.815,0.012,0.074,0.022,0.005,0.035,unm
15.783,11.254,18.641,21.086,15.824,0.048,0.146,0.013,0.010,0.082,unm
7.003,8.948,6.332,6.528,9.305,0.287,0.006,0.103,0.058,0.011,unm
14.094,11.503,15.671,24.181,16.430,0.011,0.049,0.019,0.002,0.005,unm
8.653,9.261,8.081,8.832,8.002,0.050,0.017,0.013,0.019,0.012,unm
11.197,13.301,17.926,14.738,8.671,0.013,0.024,0.019,0.050,0.067,unm
19.583,14.404,10.997,14.602,12.661,0.036,0.068,0.066,0.062,0.030,unm
12.517,6.319,11.425,16.341,10.678,0.073,0.147,0.051,0.025,0.014,unm
19.005,14.897,11.997,11.816,6.874,0.003,0.114,0.031,0.029,0.039,unm
10.522,8.356,9.002,8.275,7.592,0.026,0.039,0.030,0.119,0.061,unm
13.485,16.009,16.437,11.844,6.661,0.075,0.040,0.032,0.109,0.106,unm
12.484,12.687,8.930,9.207,6.638,0.016,0.087,0.016,0.045,0.039,unm
13.747,11.099,12.135,13.965,8.894,0.074,0.069,0.007,0.004,0.222,unm
6.893,7.784,7.243,7.795,8.173,0.012,0.016,0.024,0.024,0.007,unm
22.208,14.231,8.839,7.976,9.839,0.004,0.024,0.023,0.231,0.035,unm
21.496,16.352,10.197,9.994,10.106,0.013,0.035,0.015,0.001,0.002,unm
10.525,10.750,16.119,15.191,10.596,0.011,0.027,0.054,0.013,0.021,unm
9.663,8.178,7.828,11.149,11.773,0.031,0.025,0.040,0.053,0.033,unm
10.685,10.386,9.298,6.507,8.942,0.065,0.025,0.031,0.058,0.093,unm
12.158,9.083,10.323,11.229,10.064,0.055,0.094,0.170,0.005,0.012,unm
14.835,14.195,14.117,10.216,7.960,0.011,0.005,0.013,0.103,0.046,unm
10.614,10.333,9.325,7.801,9.710,0.105,0.028,0.011,0.061,0.008,unm
18.726,15.717,9.416,16.479,15.812,0.008,0.013,0.110,0.002,0.013,unm
15.640,21.329,13.978,9.185,11.489,0.023,0.062,0.075,0.043,0.034,unm
13.979,9.035,9.401,12.083,13.816,0.087,0.052,0.022,0.143,0.060,unm
10.494,12.780,12.315,13.663,17.023,0.064,0.060,0.058,0.006,0.012,unm
10.857,10.821,12.697,14.972,12.181,0.050,0.031,0.023,0.134,0.052,unm
13.634,25.254,24.660,12.938,12.630,0.014,0.008,0.005,0.038,0.004,unm
15.003,15.097,14.734,11.749,11.549,0.054,0.173,0.010,0.003,0.014,unm
7.639,13.184,14.220,9.958,9.521,0.040,0.017,0.018,0.096,0.098,unm
11.013,11.593,7.632,7.998,8.782,0.031,0.037,0.021,0.028,0.004,unm
14.009,8.756,7.316,7.924,8.076,0.017,0.064,0.149,0.102,0.077,unm
12.680,15.602,11.680,10.353,7.685,0.046,0.029,0.017,0.047,0.044,unm
9.589,12.154,14.604,11.565,17.759,0.061,0.017,0.013,0.019,0.021,unm
12.463,14.447,18.276,14.897,11.700,0.073,0.089,0.018,0.012,0.061,unm
12.762,14.971,13.476,17.155,13.813,0.030,0.113,0.087,0.050,0.007,unm
6.768,10.328,16.451,15.818,13.333,0.076,0.054,0.045,0.011,0.024,unm
9.064,9.091,10.620,10.221,8.763,0.098,0.252,0.008,0.015,0.114,unm
8.967,7.252,8.677,10.231,13.192,0.017,0.103,0.140,0.125,0.017,unm
12.321,10.038,9.820,7.820,7.171,0.017,0.032,0.033,0.040,0.044,unm
13.062,16.127,13.275,10.599,13.915,0.057,0.003,0.015,0.074,0.083,unm
11.471,13.889,13.009,10.602,11.499,0.134,0.001,0.009,0.080,0.026,unm
13.156,9.375,6.963,9.243,8.113,0.039,0.205,0.008,0.008,0.011,unm
9.321,8.954,11.362,10.081,12.483,0.047,0.127,0.014,0.027,0.005,unm
9.402,9.700,6.568,10.134,8.537,0.088,0.029,0.048,0.013,0.053,unm
16.336,12.088,13.917,14.509,11.902,0.037,0.029,0.002,0.018,0.026,unm
7.289,11.100,14.524,11.157,13.187,0.164,0.025,0.022,0.009,0.008,unm
10.325,11.754,11.831,11.900,11.246,0.028,0.017,0.025,0.073,0.012,unm
11.381,11.910,11.779,10.697,12.212,0.029,0.038,0.031,0.035,0.084,unm
12.949,11.759,11.625,10.627,9.940,0.021,0.062,0.090,0.104,0.353,unm
18.560,17.979,19.271,17.176,18.777,0.005,0.021,0.033,0.020,0.016,unm
18.386,22.041,15.882,11.947,17.480,0.010,0.013,0.043,0.080,0.061,unm
13.818,15.103,12.313,12.295,12.405,0.048,0.062,0.042,0.093,0.063,unm
10.508,13.242,14.460,14.540,13.810,0.051,0.002,0.001,0.015,0.011,unm
13.760,13.805,12.253,13.311,15.630,0.037,0.045,0.004,0.002,0.017,unm
10.807,9.707,11.049,9.852,9.838,0.035,0.136,0.016,0.040,0.045,unm
11.565,17.759,13.426,16.086,17.023,0.019,0.021,0.023,0.000,0.001,unm
16.360,9.277,10.176,11.253,12.742,0.019,0.023,0.029,0.024,0.018,unm
8.306,8.445,10.890,5.010,8.376,0.019,0.253,0.058,0.089,0.037,unm
10.483,9.975,10.229,8.169,5.616,0.010,0.049,0.015,0.069,0.158,unm
15.199,14.569,7.850,13.764,14.345,0.017,0.017,0.108,0.031,0.023,unm
9.554,18.744,24.124,24.473,26.255,0.066,0.059,0.074,0.013,0.006,unm
7.064,7.349,7.842,8.954,6.592,0.171,0.177,0.123,0.089,0.076,unm
7.198,6.972,7.093,8.421,8.689,0.183,0.072,0.052,0.052,0.065,unm
8.933,10.314,14.669,17.875,15.040,0.083,0.097,0.031,0.048,0.046,unm
10.815,11.208,10.726,9.106,9.513,0.013,0.004,0.017,0.089,0.051,unm
6.515,8.810,18.134,17.163,15.147,0.143,0.179,0.023,0.013,0.010,unm
11.400,11.292,10.202,12.113,11.266,0.003,0.015,0.071,0.008,0.015,unm
8.630,12.708,12.102,12.482,14.097,0.268,0.079,0.103,0.131,0.090,unm
11.544,8.586,9.476,11.421,11.977,0.098,0.009,0.010,0.041,0.053,unm
10.029,5.268,9.219,5.575,10.350,0.044,0.051,0.055,0.081,0.025,unm
5.692,9.642,13.960,12.641,6.485,0.233,0.125,0.051,0.064,0.049,unm
7.378,6.971,9.310,8.173,9.795,0.079,0.081,0.027,0.062,0.025,unm
18.211,17.198,11.971,11.691,14.136,0.004,0.006,0.002,0.127,0.037,unm
7.828,9.662,8.708,8.010,7.765,0.179,0.027,0.026,0.066,0.147,unm
13.065,14.784,14.759,13.645,14.539,0.071,0.003,0.002,0.075,0.002,unm
9.052,12.198,19.005,14.897,11.997,0.044,0.022,0.003,0.114,0.031,unm
5.866,9.491,7.900,9.823,10.528,0.198,0.016,0.060,0.117,0.072,unm
7.574,8.617,9.598,10.183,11.269,0.053,0.197,0.175,0.055,0.036,unm
14.705,16.343,10.508,11.443,10.375,0.012,0.015,0.028,0.030,0.045,unm
9.487,10.219,14.677,13.391,12.129,0.058,0.132,0.047,0.034,0.014,unm
14.906,14.694,10.648,10.319,7.842,0.051,0.022,0.019,0.017,0.077,unm
9.337,10.186,14.092,10.525,11.999,0.021,0.066,0.050,0.017,0.034,unm
10.982,13.705,13.145,9.205,8.765,0.000,0.001,0.011,0.041,0.047,unm
12.040,5.719,6.386,7.511,10.199,0.026,0.067,0.044,0.067,0.054,unm
14.128,12.921,10.793,7.004,9.513,0.015,0.022,0.068,0.171,0.086,unm
13.088,12.412,9.420,14.068,16.897,0.022,0.077,0.111,0.077,0.010,unm
18.304,16.091,9.689,10.299,14.027,0.084,0.087,0.074,0.072,0.006,unm
12.408,8.914,12.287,13.363,10.118,0.007,0.214,0.084,0.029,0.034,unm
8.093,9.893,15.631,13.666,8.681,0.032,0.186,0.102,0.106,0.068,unm
11.938,11.684,9.348,12.073,15.381,0.019,0.018,0.201,0.121,0.020,unm
10.255,13.171,10.426,11.641,11.353,0.091,0.049,0.018,0.009,0.050,unm
11.992,15.157,17.120,20.514,13.979,0.009,0.096,0.031,0.097,0.087,unm
10.680,9.486,10.690,12.237,14.918,0.044,0.072,0.116,0.009,0.032,unm
9.467,11.646,5.133,8.312,10.516,0.027,0.018,0.463,0.270,0.019,unm
9.016,9.052,15.163,14.613,8.101,0.006,0.140,0.007,0.033,0.022,unm
8.763,8.668,11.046,10.761,11.348,0.019,0.044,0.022,0.048,0.040,unm
