q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample,prediction,dist,ProbM,ProbU
12.683,8.684,8.373,7.599,7.648,0.075,0.076,0.038,0.051,0.013999999999999999,unm,mod,-0.5363862890292657,0.6189073435508738,0.3810926564491261
10.692,11.742,10.398,11.790999999999999,13.103,0.05,0.006,0.013000000000000001,0.017,0.059000000000000004,unm,unm,0.1255192933225837,0.4651575821195277,0.5348424178804724
13.169,16.15,18.328,17.409000000000002,21.06,0.025,0.02,0.015,0.031,0.024,unm,unm,2.7175742380568417,0.0688193862502232,0.9311806137497769
15.074000000000002,10.946,12.425999999999998,11.985,8.308,0.005,0.003,0.051,0.022000000000000002,0.012,unm,unm,0.7884054851406299,0.3165589015700264,0.6834410984299734
9.572000000000001,9.476,11.527000000000001,10.048,10.717,0.09300000000000001,0.151,0.018000000000000002,0.039,0.021,unm,unm,0.4945520874673841,0.37795790057454226,0.6220420994254577
9.461,9.946,11.7,8.995,11.013,0.064,0.16,0.039,0.024,0.019,unm,unm,0.5511000699902135,0.3644799835668914,0.6355200164331087
13.939,9.997,9.202,7.5089999999999995,6.396,0.052000000000000005,0.046,0.055999999999999994,0.013000000000000001,0.16899999999999998,unm,mod,-0.26541358347831956,0.557675306255348,0.44232469374465205
9.141,10.849,13.679,9.073,11.017000000000001,0.149,0.124,0.019,0.16,0.13699999999999998,unm,unm,1.1979697676044063,0.23885451760546447,0.7611454823945356
13.470999999999998,16.198,18.408,11.73,16.293,0.044000000000000004,0.004,0.008,0.126,0.145,unm,unm,2.7437235971339655,0.06724510208486868,0.932754897915131
15.14,16.255,12.341,9.359,9.825,0.043,0.033,0.031,0.086,0.067,unm,unm,0.7606217890965192,0.32229995021130775,0.6777000497886922
14.589,10.179,7.629,9.255,10.706,0.022000000000000002,0.066,0.243,0.035,0.2,unm,mod,-0.7795752978634729,0.6692686428205233,0.3307313571794767
11.065,9.162,9.605,9.696,11.552,0.039,0.113,0.091,0.039,0.005,unm,mod,-0.13368619984996055,0.5266792228103926,0.4733207771896073
9.459,9.068,11.27,11.120999999999999,13.122,0.022000000000000002,0.027999999999999997,0.035,0.21100000000000002,0.031,unm,unm,0.41054727930236457,0.39786432821523143,0.6021356717847686
13.823,14.175999999999998,14.647,15.203,12.048,0.08199999999999999,0.012,0.012,0.064,0.071,unm,unm,1.5143769793544104,0.18846701364344431,0.8115329863565556
18.445,13.913,15.072000000000001,10.035,11.362,0.018000000000000002,0.013999999999999999,0.027999999999999997,0.365,0.047,unm,unm,1.6532954387082848,0.169060761418808,0.830939238581192
13.165999999999999,12.106,10.565999999999999,18.198,15.169,0.006999999999999999,0.043,0.026000000000000002,0.021,0.042,unm,unm,0.18043294792855225,0.4521658579228066,0.5478341420771936
13.356,12.007,11.369000000000002,11.800999999999998,11.841,0.075,0.012,0.016,0.018000000000000002,0.013000000000000001,unm,unm,0.4429071063373451,0.3902092358362391,0.6097907641637609
15.879000000000001,16.604,12.314,11.719000000000001,10.68,0.025,0.027999999999999997,0.024,0.028999999999999998,0.069,unm,unm,0.7517963756416473,0.32413496518599344,0.675865034814007
8.485,9.23,12.512,11.55,12.772,0.11800000000000001,0.019,0.038,0.034,0.021,unm,unm,0.8165160379879248,0.3108066405417464,0.6891933594582537
12.113,14.32,7.334,6.912000000000001,9.171,0.013999999999999999,0.024,0.034,0.08199999999999999,0.057,unm,mod,-0.8760010506045424,0.6926243305056669,0.3073756694943332
9.728,11.45,12.652000000000001,13.075999999999999,10.998,0.081,0.055999999999999994,0.05,0.055999999999999994,0.027000000000000003,unm,unm,0.8622774135749021,0.3015667298601653,0.6984332701398349
12.247,14.864,16.798,12.527000000000001,10.739,0.002,0.028999999999999998,0.006999999999999999,0.006,0.085,unm,unm,2.217467800008877,0.10624842452640373,0.8937515754735961
5.074,8.394,5.812,7.072,7.002000000000001,0.085,0.040999999999999995,0.009000000000000001,0.006999999999999999,0.039,unm,mod,-1.3734925533609887,0.7833489729025697,0.2166510270974301
14.251,14.269,8.235,9.959,8.851,0.031,0.035,0.32799999999999996,0.092,0.034,unm,mod,-0.581493925653489,0.628611872916414,0.37138812708358604
14.725,13.453,11.931,15.567,12.624,0.094,0.025,0.039,0.039,0.017,unm,unm,0.6266063354821378,0.35072864016417,0.6492713598358297
6.226,10.686,14.052,13.499,7.886,0.040999999999999995,0.073,0.019,0.031,0.026000000000000002,unm,unm,1.3198911488510996,0.21841585387139964,0.7815841461286003
7.771,8.117,8.433,11.562000000000001,14.886,0.048,0.03,0.192,0.096,0.047,unm,mod,-0.5167742705984031,0.6146386522962272,0.38536134770377284
11.083,8.23,6.091,6.03,9.55,0.096,0.038,0.141,0.26899999999999996,0.12,unm,mod,-1.2822966707244197,0.7682769673828654,0.23172303261713448
12.440999999999999,16.781,13.914000000000001,8.806000000000001,8.013,0.019,0.027999999999999997,0.053,0.054000000000000006,0.292,unm,unm,1.274783506135436,0.22582852536194697,0.7741714746380528
8.873,11.263,14.652999999999999,18.394000000000002,12.934000000000001,0.278,0.019,0.021,0.024,0.046,unm,unm,1.5163381883056966,0.18818159805043772,0.8118184019495626
18.962,24.12,17.772000000000002,11.945,13.981,0.016,0.016,0.015,0.083,0.003,unm,unm,2.535836214018361,0.08073901898255147,0.9192609810174484
9.017999999999999,6.261,5.3629999999999995,5.535,6.989,0.031,0.121,0.047,0.10099999999999999,0.077,unm,mod,-1.520255813909002,0.8060883738643955,0.1939116261356048
13.769,9.969,7.459,9.249,9.437000000000001,0.012,0.022000000000000002,0.07400000000000001,0.063,0.027999999999999997,unm,mod,-0.8351426804971984,0.6842949159116295,0.31570508408837034
12.375,15.109000000000002,14.228,11.377,10.192,0.011000000000000001,0.009000000000000001,0.027999999999999997,0.18100000000000002,0.075,unm,unm,1.3774197205069934,0.20921697303349196,0.7907830269665083
28.322,29.090999999999998,29.381,25.506,16.291,0.011000000000000001,0.005,0.008,0.021,0.036000000000000004,unm,unm,6.330434665158209,1.7143399897689373e-05,0.9999828566001023
11.42,17.992,15.367,14.168,12.692,0.048,0.015,0.013000000000000001,0.024,0.23399999999999999,unm,unm,1.7497211996654594,0.15654512043133972,0.8434548795686603
12.802999999999999,10.517000000000001,10.792,9.147,7.336,0.027000000000000003,0.067,0.105,0.122,0.031,unm,unm,0.25430486725369494,0.43472482036441,0.5652751796355899
9.711,12.094000000000001,11.257,10.344000000000001,12.525,0.08,0.046,0.026000000000000002,0.168,0.011000000000000001,unm,unm,0.4062980099967328,0.39886857763751793,0.6011314223624821
19.618,24.401,16.204,9.882,10.584000000000001,0.005,0.002,0.006999999999999999,0.034,0.039,unm,unm,2.023308829341233,0.12512042439539267,0.8748795756046073
12.834000000000001,13.213,11.863,5.947,8.885,0.126,0.032,0.038,0.047,0.08800000000000001,unm,unm,0.6043793808350708,0.3517058458297465,0.6482941541702536
8.208,7.0520000000000005,6.959,10.722000000000001,9.78,0.027000000000000003,0.067,0.209,0.146,0.094,unm,mod,-0.9985761580942087,0.7168575074477797,0.2831424925522204
12.026,13.714,10.347999999999999,9.914,11.194,0.021,0.013999999999999999,0.008,0.02,0.052000000000000005,unm,unm,0.10917594729844016,0.46902913665998025,0.5309708633400199
14.16,10.815999999999999,7.428,7.319,6.297000000000001,0.033,0.054000000000000006,0.106,0.065,0.102,unm,mod,-0.8452755558375875,0.6863719525012574,0.3136280474987427
6.0760000000000005,8.958,9.654,12.56,14.289000000000001,0.1,0.047,0.07,0.051,0.061,unm,mod,-0.11766971687120442,0.5228843362745135,0.4771156637254866
11.931,15.567,12.624,8.492,8.158999999999999,0.039,0.039,0.017,0.018000000000000002,0.022000000000000002,unm,unm,0.8531251267229729,0.30340221704630344,0.6965977829536967
15.157,9.022,10.344000000000001,18.494,12.595,0.11800000000000001,0.023,0.073,0.008,0.038,unm,unm,0.10786848313046082,0.46933895759108535,0.5306610424089147
13.654000000000002,10.970999999999998,10.102,9.471,11.482999999999999,0.034,0.005,0.031,0.026000000000000002,0.066,unm,unm,0.028766680533991895,0.4881069054818028,0.5118930945181971
20.6,15.762,9.494,9.423,9.147,0.025,0.023,0.039,0.013000000000000001,0.027999999999999997,unm,mod,-0.16996842802355072,0.5352600664195057,0.46473993358049437
15.684000000000001,13.864,25.250999999999998,24.585,12.805,0.006999999999999999,0.021,0.01,0.005,0.047,unm,unm,4.980474162967853,0.008540721985376946,0.9914592780146231
14.535,9.12,8.154,10.041,9.009,0.023,0.018000000000000002,0.221,0.038,0.006,unm,mod,-0.6079701462840168,0.6342325088054206,0.3657674911945794
18.886,20.299,12.868,11.023,14.334000000000001,0.018000000000000002,0.013000000000000001,0.221,0.165,0.14,unm,unm,0.9328806672278356,0.28762243172879276,0.7123775682712075
13.437000000000001,11.280999999999999,12.651,11.724,12.097000000000001,0.067,0.079,0.039,0.069,0.015,unm,unm,0.8619505470473436,0.30163217413718635,0.6983678258628138
10.148,9.104,15.175999999999998,23.045,17.054000000000002,0.075,0.127,0.009000000000000001,0.002,0.02,unm,unm,1.6872895997881026,0.16456017707697532,0.8354398229230249
13.309000000000001,12.674000000000001,13.634,12.804,14.380999999999998,0.021,0.055,0.111,0.151,0.003,unm,unm,1.1832607600313176,0.24140650572818495,0.758593494271815
14.452,10.952,11.277999999999999,19.613,18.147000000000002,0.040999999999999995,0.036000000000000004,0.113,0.023,0.025,unm,unm,0.41316221966022315,0.3972462261804579,0.6027537738195421
8.402000000000001,9.024,14.878,19.877,15.039000000000001,0.048,0.071,0.011000000000000001,0.011000000000000001,0.006,unm,unm,1.5898832422748521,0.17771584560498543,0.8222841543950143
9.249,12.52,15.755999999999998,10.243,15.757,0.019,0.051,0.015,0.10800000000000001,0.061,unm,unm,1.8768724315270058,0.14120569449609766,0.8587943055039026
17.409000000000002,21.06,14.328,9.972999999999999,11.902999999999999,0.031,0.024,0.034,0.14800000000000002,0.008,unm,unm,1.4101064235288172,0.20411774715252556,0.7958822528474745
11.417,11.725999999999999,11.581,11.75,13.258,0.046,0.083,0.121,0.107,0.026000000000000002,unm,unm,0.5122029021232501,0.37375884711791957,0.6262411528820804
14.82,16.505,16.17,13.722999999999999,11.989,0.013000000000000001,0.08,0.038,0.022000000000000002,0.067,unm,unm,2.0121953447223015,0.12628369285982516,0.8737163071401749
13.607999999999999,8.083,7.984,9.742,9.427999999999999,0.037000000000000005,0.047,0.044000000000000004,0.113,0.10400000000000001,unm,mod,-0.6635375280454232,0.6458430781013385,0.35415692189866155
13.327,15.7,17.198,18.795,13.171,0.025,0.0,0.001,0.027999999999999997,0.257,unm,unm,2.3482145859878765,0.09500356338418246,0.9049964366158175
7.112,13.169,11.710999999999999,15.683,12.255999999999998,0.166,0.023,0.019,0.013999999999999999,0.004,unm,unm,0.5546956056594476,0.36362036942302384,0.6363796305769761
7.968999999999999,7.376,10.785,11.57,7.936,0.057,0.042,0.04,0.024,0.172,unm,unm,0.2520168049674121,0.43526455742491693,0.564735442575083
9.211,11.032,11.445,7.571000000000001,11.18,0.11,0.126,0.048,0.026000000000000002,0.003,unm,unm,0.46774899573546325,0.3843221325125613,0.6156778674874386
8.74,9.035,9.255,15.267000000000001,14.505999999999998,0.07,0.078,0.086,0.006999999999999999,0.044000000000000004,unm,mod,-0.24808963297034747,0.5536283927855064,0.44637160721449365
8.965,8.67,9.45,9.137,13.257,0.035,0.063,0.021,0.055,0.040999999999999995,unm,mod,-0.18435057578348246,0.5386540776059573,0.4613459223940427
15.622,11.946,12.81,13.389000000000001,12.299000000000001,0.053,0.051,0.011000000000000001,0.067,0.045,unm,unm,0.9139223832004868,0.29132888493486236,0.7086711150651376
13.325,12.526,8.833,8.7,9.807,0.002,0.012,0.027999999999999997,0.038,0.10300000000000001,unm,mod,-0.3860274897649978,0.5854774118952655,0.4145225881047346
11.625,12.897,12.704,11.58,12.413,0.156,0.062,0.028999999999999998,0.015,0.043,unm,unm,0.8792744927864939,0.2981747757801756,0.7018252242198243
9.78,11.675,15.492,12.356,8.718,0.061,0.10099999999999999,0.035,0.076,0.01,unm,unm,1.7905795569602967,0.1514733561999875,0.8485266438000123
8.158,7.296,11.954,16.023,11.324000000000002,0.086,0.115,0.009000000000000001,0.006,0.006999999999999999,unm,unm,0.6341242724797675,0.34910312258343806,0.6508968774165619
15.312000000000001,13.54,10.742,9.637,9.952,0.013999999999999999,0.027000000000000003,0.094,0.12,0.013000000000000001,unm,unm,0.2379615265376751,0.4385806236857045,0.5614193763142955
7.347,5.849,8.433,9.381,13.947000000000001,0.048,0.114,0.071,0.228,0.053,unm,mod,-0.5167742705984031,0.6146386522962272,0.38536134770377284
12.606,11.145,6.715,5.9239999999999995,6.317,0.034,0.018000000000000002,0.14300000000000002,0.068,0.152,unm,mod,-1.0783316960214782,0.7319886626955449,0.26801133730445503
9.423,9.147,7.372999999999999,7.774,8.305,0.013000000000000001,0.027999999999999997,0.16,0.165,0.106,unm,mod,-0.8632532388614456,0.6900386643352877,0.30996133566471223
6.41,9.213,8.357000000000001,9.65,7.532,0.09,0.002,0.044000000000000004,0.02,0.05,unm,mod,-0.5416161576532792,0.6200406745790342,0.37995932542096567
23.21,12.718,12.422,12.97,12.677,0.043,0.10400000000000001,0.042,0.042,0.042,unm,unm,0.7870980073656151,0.316827838946476,0.6831721610535241
11.099,12.999,13.26,16.04,11.593,0.013999999999999999,0.018000000000000002,0.013000000000000001,0.018000000000000002,0.011000000000000001,unm,unm,1.061012518451606,0.2633246490659457,0.7366753509340543
8.106,7.505,7.142,7.74,8.841000000000001,0.065,0.043,0.034,0.081,0.098,unm,mod,-0.9387595047304691,0.705176254402049,0.29482374559795094
11.808,11.07,14.73,13.456,9.785,0.021,0.027999999999999997,0.008,0.024,0.019,unm,unm,1.5415069381421356,0.18454801432593015,0.8154519856740697
12.742,15.652999999999999,12.444,8.633,8.547,0.013000000000000001,0.051,0.059000000000000004,0.017,0.022000000000000002,unm,unm,0.7942890822753279,0.3153502128080016,0.6846497871919985
13.748,12.383,10.878,11.804,12.894,0.023,0.013999999999999999,0.046,0.039,0.043,unm,unm,0.28241542718225876,0.4280952555042105,0.5719047444957897
12.692,13.097000000000001,8.505,7.318,7.282,0.019,0.035,0.031,0.027000000000000003,0.049,unm,mod,-0.4932398477428839,0.6094779550019787,0.3905220449980215
12.173,10.932,6.724,7.997999999999999,7.955,0.019,0.037000000000000005,0.166,0.061,0.054000000000000006,unm,mod,-1.0753898905139314,0.7314397384875281,0.268560261512472
7.91,11.731,15.069,13.08,16.697,0.027999999999999997,0.013000000000000001,0.013000000000000001,0.073,0.025,unm,unm,1.6523148403954062,0.16919202231472238,0.8308079776852778
12.84,10.687999999999999,11.115,10.609000000000002,9.593,0.04,0.001,0.001,0.004,0.008,unm,unm,0.35988289938916385,0.4098272013077758,0.5901727986922243
7.376,7.398,5.087,8.252,7.069,0.139,0.077,0.122,0.038,0.037000000000000005,unm,mod,-1.610471095622784,0.8191414851024279,0.180858514897572
19.643,11.415999999999999,9.267999999999999,10.789000000000001,8.156,0.01,0.113,0.205,0.057,0.018000000000000002,unm,mod,-0.24384036385237007,0.5526340850716731,0.4473659149283269
18.386,13.922,15.952,16.338,15.267999999999999,0.016,0.075,0.067,0.02,0.027000000000000003,unm,unm,1.9409383530079092,0.1339647856014358,0.866035214398564
10.969000000000001,8.152999999999999,8.454,8.242,7.15,0.022000000000000002,0.022000000000000002,0.026000000000000002,0.015,0.14400000000000002,unm,mod,-0.5099100602065922,0.6131377149221924,0.3868622850778076
7.252000000000001,14.238,15.78,11.374,11.345,0.128,0.01,0.009000000000000001,0.023,0.04,unm,unm,1.8847172436977369,0.14030174255500544,0.8596982574449945
12.129000000000001,11.984000000000002,11.953,16.949,16.480999999999998,0.006,0.013999999999999999,0.026000000000000002,0.01,0.013000000000000001,unm,unm,0.6337974113598941,0.34917372343153547,0.6508262765684645
15.18,12.032,11.504000000000001,12.875,19.008,0.07200000000000001,0.006,0.03,0.032,0.013000000000000001,unm,unm,0.48703414586174265,0.37974440026579626,0.6202555997342037
8.863,7.334,10.513,10.579,10.989,0.048,0.233,0.008,0.023,0.07,unm,unm,0.16310899657152422,0.45626169035096675,0.5437383096490334
13.4,14.913,13.69,11.62,11.32,0.085,0.03,0.02,0.07200000000000001,0.025,unm,unm,1.2015653060587406,0.23823350700206228,0.7617664929979377
10.009,10.209,10.995999999999999,10.045,9.511000000000001,0.03,0.042,0.033,0.057999999999999996,0.091,unm,unm,0.32098573297173605,0.41900098717013673,0.5809990128298632
13.627,12.95,10.520999999999999,10.36,9.35,0.016,0.044000000000000004,0.08,0.022000000000000002,0.037000000000000005,unm,unm,0.16572392971689087,0.45564329377618273,0.5443567062238174
13.363,9.267000000000001,12.311,11.220999999999998,14.355,0.035,0.021,0.006,0.051,0.01,unm,unm,0.7508157778895006,0.3243391903687231,0.675660809631277
9.988,13.722000000000001,10.019,11.05,17.059,0.054000000000000006,0.012,0.019,0.005,0.023,unm,unm,0.0016367177095171215,0.49455191201804466,0.5054480879819553
9.766,11.767999999999999,10.43,6.961,7.872000000000001,0.19399999999999998,0.11800000000000001,0.07400000000000001,0.012,0.015,unm,unm,0.13597903676947087,0.4626809852115479,0.5373190147884522
23.752,16.058,10.475,11.897,13.144,0.011000000000000001,0.017,0.002,0.016,0.107,unm,unm,0.15068804801184488,0.4591998648235272,0.5408001351764726
10.204,11.38,11.825,10.43,10.912,0.061,0.013000000000000001,0.013000000000000001,0.044000000000000004,0.011000000000000001,unm,unm,0.5919584379314538,0.35469102622458365,0.6453089737754163
7.459,7.602,6.78,9.34,9.687000000000001,0.13,0.079,0.139,0.10800000000000001,0.055999999999999994,unm,mod,-1.057085341381053,0.7280082693677016,0.27199173063229837
14.389000000000001,15.329,13.720999999999998,13.625,8.599,0.009000000000000001,0.064,0.052000000000000005,0.019,0.016,unm,unm,1.2116981834702196,0.2364893330860958,0.7635106669139045
5.247000000000001,9.822000000000001,7.284,9.054,8.595,0.174,0.026000000000000002,0.04,0.026000000000000002,0.017,unm,mod,-0.8923443971921463,0.6959216568405061,0.3040783431594938
17.21,17.578,15.169,12.38,8.344,0.045,0.044000000000000004,0.03,0.039,0.113,unm,unm,1.6850015285320419,0.1648600691359302,0.8351399308640698
13.415,14.069,12.168,11.542,10.359000000000002,0.024,0.085,0.11599999999999999,0.008,0.018000000000000002,unm,unm,0.7040738024988125,0.3341504998838957,0.6658495001161044
14.556,17.067999999999998,14.597999999999999,9.538,6.249,0.005,0.023,0.028999999999999998,0.015,0.2,unm,unm,1.4983604983516736,0.1908102463388702,0.8091897536611299
11.357999999999999,11.681,8.203,10.255999999999998,10.096,0.08800000000000001,0.046,0.174,0.019,0.134,unm,mod,-0.5919536699899046,0.6308391282271456,0.3691608717728543
8.601,16.549,22.680999999999997,18.105,10.99,0.071,0.006999999999999999,0.005,0.040999999999999995,0.03,unm,unm,4.140426078803359,0.018778913058211975,0.981221086941788
22.680999999999997,18.105,10.99,10.165,9.902000000000001,0.005,0.040999999999999995,0.03,0.14400000000000002,0.008,unm,unm,0.31902453298323596,0.41946341725685315,0.5805365827431468
